am_day,biblical_citations_summary,citation_categories,citation_precision,date_ce,description,event_type,has_biblical_citations,location,name,scripture_related_events,source,source_file,total_biblical_citations
421490.0,"direct_citations: 1Sm 10:1 - ""Pomazał go Samuel olejem i rzekł: Czyż nie pomazał cię Pan na wodza?""; 1Sm 16:13 - ""Samuel wziął róg z olejem i pomazał go pośród jego braci""; 2Sm 2:4 - ""Przyszli mężowie judzcy i pomazali tam Dawida na króla"" | theological_context: Rz 13:1 - ""Nie ma bowiem władzy, która by nie pochodziła od Boga""; Dn 2:21 - ""On zmienia czasy i okresy, strąca królów i wynosi królów""; Prz 8:15-16 - ""Przeze mnie królują królowie i książęta stanowią prawo"" | prophetic_significance: 2Sm 7:12-13 - ""Utrwalę po tobie potomstwo twoje i utwierdzę królestwo jego""; Ps 2:6 - ""Ja wyznaczyłem mojego króla na Syjonie, świętej górze mojej""","direct_citations, theological_context, prophetic_significance",,1155-01-01,Holy Roman Emperor Frederick Barbarossa begins reign - Third Crusade leader,DYNASTIC_START,True,Holy Roman Empire,Frederick Barbarossa - Reign Begins,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,10
433909.0,"direct_citations: 1Sm 10:1 - ""Pomazał go Samuel olejem i rzekł: Czyż nie pomazał cię Pan na wodza?""; 1Sm 16:13 - ""Samuel wziął róg z olejem i pomazał go pośród jego braci""; 2Sm 2:4 - ""Przyszli mężowie judzcy i pomazali tam Dawida na króla"" | theological_context: Rz 13:1 - ""Nie ma bowiem władzy, która by nie pochodziła od Boga""; Dn 2:21 - ""On zmienia czasy i okresy, strąca królów i wynosi królów""; Prz 8:15-16 - ""Przeze mnie królują królowie i książęta stanowią prawo"" | prophetic_significance: 2Sm 7:12-13 - ""Utrwalę po tobie potomstwo twoje i utwierdzę królestwo jego""; Ps 2:6 - ""Ja wyznaczyłem mojego króla na Syjonie, świętej górze mojej""","direct_citations, theological_context, prophetic_significance",,1189-01-01,King of England Richard the Lionheart begins reign - Third Crusade,DYNASTIC_START,True,England,Richard the Lionheart - Reign Begins,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,10
433909.0,"direct_citations: Koh 3:8 - ""Jest czas wojny i czas pokoju""; Ps 144:1 - ""Błogosławiony Pan, skała moja, który ćwiczy ręce moje do walki""; Mt 24:6 - ""Będziecie słyszeć o wojnach i pogłoskach wojennych"" | theological_context: Wj 15:3 - ""Pan jest mężem wojny, Pan - to Jego imię""; Joz 5:14 - ""Jako wódz wojska Pańskiego przybyłem teraz""; 2Krn 20:15 - ""Nie wasza to wojna, lecz Boża""","direct_citations, theological_context",,1189-01-01,Third Crusade - Failed to retake Jerusalem,MILITARY_CONFLICT,True,Holy Land,Third Crusade,,Military_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,7
434274.0,"direct_citations: 1Sm 15:28 - ""Oddarł Pan dziś od ciebie królestwo izraelskie""; 1Krl 11:31 - ""Oto wydzierę królestwo z ręki Salomona""; 2Krl 17:18 - ""Rozgniewał się bardzo Pan na Izraela i odrzucił ich sprzed oblicza swego"" | prophetic_significance: Dn 2:44 - ""Bóg niebieski wzbudzi królestwo, które na wieki nie zostanie zniszczone""; Łk 1:33 - ""I będzie królował nad domem Jakuba na wieki""","direct_citations, prophetic_significance",,1190-12-31,Death of Holy Roman Emperor Frederick Barbarossa - End of 35-year reign,DYNASTIC_END,True,Holy Roman Empire,Frederick Barbarossa - Death/End of Reign,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
437196.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; Łk 22:32 - ""Ja się modliłem za ciebie, żeby nie ustała wiara twoja, a ty utwierdzaj braci swoich""; J 21:15-17 - ""Paś baranki moje... Paś owce moje"" | theological_context: 1P 5:2-4 - ""Paście trzodę Bożą... jako wzory dla trzody""; Ef 4:11 - ""On też ustanowił jednych apostołami, innych prorokami, innych pasterzami""","direct_citations, theological_context",,1198-01-01,Election of Pope Innocent III as Pope - Peak of papal power,PAPAL_ELECTION,True,Vatican/Rome,Pope Innocent III - Papal Election,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
437561.0,"direct_citations: 1Sm 15:28 - ""Oddarł Pan dziś od ciebie królestwo izraelskie""; 1Krl 11:31 - ""Oto wydzierę królestwo z ręki Salomona""; 2Krl 17:18 - ""Rozgniewał się bardzo Pan na Izraela i odrzucił ich sprzed oblicza swego"" | prophetic_significance: Dn 2:44 - ""Bóg niebieski wzbudzi królestwo, które na wieki nie zostanie zniszczone""; Łk 1:33 - ""I będzie królował nad domem Jakuba na wieki""","direct_citations, prophetic_significance",,1199-12-31,Death of King of England Richard the Lionheart - End of 10-year reign,DYNASTIC_END,True,England,Richard the Lionheart - Death/End of Reign,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
443770.0,"direct_citations: 2Tm 4:6-7 - ""Czas mojego odejścia nadszedł. W dobrych zawodach wystąpiłem""; J 10:11 - ""Dobry pasterz życie swoje oddaje za owce""; Flp 1:23 - ""Mam ochotę odejść i być z Chrystusem""",direct_citations,,1216-12-31,Death of Pope Pope Innocent III - End of 18-year papacy,PAPAL_DEATH,True,Vatican/Rome,Pope Innocent III - Papal Death,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,3
464224.0,"direct_citations: 1Sm 10:1 - ""Pomazał go Samuel olejem i rzekł: Czyż nie pomazał cię Pan na wodza?""; 1Sm 16:13 - ""Samuel wziął róg z olejem i pomazał go pośród jego braci""; 2Sm 2:4 - ""Przyszli mężowie judzcy i pomazali tam Dawida na króla"" | theological_context: Rz 13:1 - ""Nie ma bowiem władzy, która by nie pochodziła od Boga""; Dn 2:21 - ""On zmienia czasy i okresy, strąca królów i wynosi królów""; Prz 8:15-16 - ""Przeze mnie królują królowie i książęta stanowią prawo"" | prophetic_significance: 2Sm 7:12-13 - ""Utrwalę po tobie potomstwo twoje i utwierdzę królestwo jego""; Ps 2:6 - ""Ja wyznaczyłem mojego króla na Syjonie, świętej górze mojej""","direct_citations, theological_context, prophetic_significance",,1272-01-01,King of England Edward I Longshanks begins reign - Conquest of Wales,DYNASTIC_START,True,England,Edward I Longshanks - Reign Begins,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,10
468973.0,"direct_citations: 1Sm 10:1 - ""Pomazał go Samuel olejem i rzekł: Czyż nie pomazał cię Pan na wodza?""; 1Sm 16:13 - ""Samuel wziął róg z olejem i pomazał go pośród jego braci""; 2Sm 2:4 - ""Przyszli mężowie judzcy i pomazali tam Dawida na króla"" | theological_context: Rz 13:1 - ""Nie ma bowiem władzy, która by nie pochodziła od Boga""; Dn 2:21 - ""On zmienia czasy i okresy, strąca królów i wynosi królów""; Prz 8:15-16 - ""Przeze mnie królują królowie i książęta stanowią prawo"" | prophetic_significance: 2Sm 7:12-13 - ""Utrwalę po tobie potomstwo twoje i utwierdzę królestwo jego""; Ps 2:6 - ""Ja wyznaczyłem mojego króla na Syjonie, świętej górze mojej""","direct_citations, theological_context, prophetic_significance",,1285-01-01,King of France Philip IV the Fair begins reign - Avignon Papacy,DYNASTIC_START,True,France,Philip IV the Fair - Reign Begins,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,10
472260.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; Łk 22:32 - ""Ja się modliłem za ciebie, żeby nie ustała wiara twoja, a ty utwierdzaj braci swoich""; J 21:15-17 - ""Paś baranki moje... Paś owce moje"" | theological_context: 1P 5:2-4 - ""Paście trzodę Bożą... jako wzory dla trzody""; Ef 4:11 - ""On też ustanowił jednych apostołami, innych prorokami, innych pasterzami""","direct_citations, theological_context",,1294-01-01,Election of Pope Boniface VIII as Pope - Conflict with Philip IV,PAPAL_ELECTION,True,Vatican/Rome,Pope Boniface VIII - Papal Election,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
475546.0,"direct_citations: 2Tm 4:6-7 - ""Czas mojego odejścia nadszedł. W dobrych zawodach wystąpiłem""; J 10:11 - ""Dobry pasterz życie swoje oddaje za owce""; Flp 1:23 - ""Mam ochotę odejść i być z Chrystusem""",direct_citations,,1303-12-31,Death of Pope Pope Boniface VIII - End of 9-year papacy,PAPAL_DEATH,True,Vatican/Rome,Pope Boniface VIII - Papal Death,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,3
476277.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; Łk 22:32 - ""Ja się modliłem za ciebie, żeby nie ustała wiara twoja, a ty utwierdzaj braci swoich""; J 21:15-17 - ""Paś baranki moje... Paś owce moje"" | theological_context: 1P 5:2-4 - ""Paście trzodę Bożą... jako wzory dla trzody""; Ef 4:11 - ""On też ustanowił jednych apostołami, innych prorokami, innych pasterzami""","direct_citations, theological_context",,1305-01-01,Election of Pope Clement V as Pope - Avignon Papacy begins,PAPAL_ELECTION,True,Vatican/Rome,Pope Clement V - Papal Election,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
477007.0,"direct_citations: 1Sm 15:28 - ""Oddarł Pan dziś od ciebie królestwo izraelskie""; 1Krl 11:31 - ""Oto wydzierę królestwo z ręki Salomona""; 2Krl 17:18 - ""Rozgniewał się bardzo Pan na Izraela i odrzucił ich sprzed oblicza swego"" | prophetic_significance: Dn 2:44 - ""Bóg niebieski wzbudzi królestwo, które na wieki nie zostanie zniszczone""; Łk 1:33 - ""I będzie królował nad domem Jakuba na wieki""","direct_citations, prophetic_significance",,1307-12-31,Death of King of England Edward I Longshanks - End of 35-year reign,DYNASTIC_END,True,England,Edward I Longshanks - Death/End of Reign,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
479564.0,"direct_citations: 1Sm 15:28 - ""Oddarł Pan dziś od ciebie królestwo izraelskie""; 1Krl 11:31 - ""Oto wydzierę królestwo z ręki Salomona""; 2Krl 17:18 - ""Rozgniewał się bardzo Pan na Izraela i odrzucił ich sprzed oblicza swego"" | prophetic_significance: Dn 2:44 - ""Bóg niebieski wzbudzi królestwo, które na wieki nie zostanie zniszczone""; Łk 1:33 - ""I będzie królował nad domem Jakuba na wieki""","direct_citations, prophetic_significance",,1314-12-31,Death of King of France Philip IV the Fair - End of 29-year reign,DYNASTIC_END,True,France,Philip IV the Fair - Death/End of Reign,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
479564.0,"direct_citations: 2Tm 4:6-7 - ""Czas mojego odejścia nadszedł. W dobrych zawodach wystąpiłem""; J 10:11 - ""Dobry pasterz życie swoje oddaje za owce""; Flp 1:23 - ""Mam ochotę odejść i być z Chrystusem""",direct_citations,,1314-12-31,Death of Pope Pope Clement V - End of 9-year papacy,PAPAL_DEATH,True,Vatican/Rome,Pope Clement V - Papal Death,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,3
487965.0,"direct_citations: Koh 3:8 - ""Jest czas wojny i czas pokoju""; Ps 144:1 - ""Błogosławiony Pan, skała moja, który ćwiczy ręce moje do walki""; Mt 24:6 - ""Będziecie słyszeć o wojnach i pogłoskach wojennych"" | theological_context: Wj 15:3 - ""Pan jest mężem wojny, Pan - to Jego imię""; Joz 5:14 - ""Jako wódz wojska Pańskiego przybyłem teraz""; 2Krn 20:15 - ""Nie wasza to wojna, lecz Boża""","direct_citations, theological_context",,1337-01-01,"Hundred Years' War - Longbow warfare, Joan of Arc",MILITARY_CONFLICT,True,France,Hundred Years' War,,Military_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,7
491617.0,"direct_citations: Ap 6:8 - ""Dano mu władzę nad czwartą częścią ziemi, aby zabijał mieczem, głodem, zarazą""; Łk 21:11 - ""Będą wielkie trzęsienia ziemi, a po różnych miejscach zarazy i głód""; Mt 24:7 - ""Powstaną zarazy i głód po różnych miejscach"" | prophetic_significance: Jr 14:12 - ""Mieczem, głodem i zarazą będę ich niszczyć""; Ez 14:21 - ""Cztery srogi wyroki moje: miecz, głód, dzikie zwierzęta i zarazę""","direct_citations, prophetic_significance",,1347-01-01,Black Death - Most devastating pandemic in human history,PANDEMIC,True,Europe/Asia,Black Death,,Medical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
494539.0,"direct_citations: 1Sm 10:1 - ""Pomazał go Samuel olejem i rzekł: Czyż nie pomazał cię Pan na wodza?""; 1Sm 16:13 - ""Samuel wziął róg z olejem i pomazał go pośród jego braci""; 2Sm 2:4 - ""Przyszli mężowie judzcy i pomazali tam Dawida na króla"" | theological_context: Rz 13:1 - ""Nie ma bowiem władzy, która by nie pochodziła od Boga""; Dn 2:21 - ""On zmienia czasy i okresy, strąca królów i wynosi królów""; Prz 8:15-16 - ""Przeze mnie królują królowie i książęta stanowią prawo"" | prophetic_significance: 2Sm 7:12-13 - ""Utrwalę po tobie potomstwo twoje i utwierdzę królestwo jego""; Ps 2:6 - ""Ja wyznaczyłem mojego króla na Syjonie, świętej górze mojej""","direct_citations, theological_context, prophetic_significance",,1355-01-01,Holy Roman Emperor Charles IV begins reign - Golden Bull,DYNASTIC_START,True,Holy Roman Empire,Charles IV - Reign Begins,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,10
500018.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; Łk 22:32 - ""Ja się modliłem za ciebie, żeby nie ustała wiara twoja, a ty utwierdzaj braci swoich""; J 21:15-17 - ""Paś baranki moje... Paś owce moje"" | theological_context: 1P 5:2-4 - ""Paście trzodę Bożą... jako wzory dla trzody""; Ef 4:11 - ""On też ustanowił jednych apostołami, innych prorokami, innych pasterzami""","direct_citations, theological_context",,1370-01-01,Election of Pope Gregory XI as Pope - Return to Rome,PAPAL_ELECTION,True,Vatican/Rome,Pope Gregory XI - Papal Election,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
502940.0,"direct_citations: 1Sm 15:28 - ""Oddarł Pan dziś od ciebie królestwo izraelskie""; 1Krl 11:31 - ""Oto wydzierę królestwo z ręki Salomona""; 2Krl 17:18 - ""Rozgniewał się bardzo Pan na Izraela i odrzucił ich sprzed oblicza swego"" | prophetic_significance: Dn 2:44 - ""Bóg niebieski wzbudzi królestwo, które na wieki nie zostanie zniszczone""; Łk 1:33 - ""I będzie królował nad domem Jakuba na wieki""","direct_citations, prophetic_significance",,1378-12-31,Death of Holy Roman Emperor Charles IV - End of 23-year reign,DYNASTIC_END,True,Holy Roman Empire,Charles IV - Death/End of Reign,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
502940.0,"direct_citations: 2Tm 4:6-7 - ""Czas mojego odejścia nadszedł. W dobrych zawodach wystąpiłem""; J 10:11 - ""Dobry pasterz życie swoje oddaje za owce""; Flp 1:23 - ""Mam ochotę odejść i być z Chrystusem""",direct_citations,,1378-12-31,Death of Pope Pope Gregory XI - End of 8-year papacy,PAPAL_DEATH,True,Vatican/Rome,Pope Gregory XI - Papal Death,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,3
516453.0,"direct_citations: Koh 3:8 - ""Jest czas wojny i czas pokoju""; Ps 144:1 - ""Błogosławiony Pan, skała moja, który ćwiczy ręce moje do walki""; Mt 24:6 - ""Będziecie słyszeć o wojnach i pogłoskach wojennych"" | theological_context: Wj 15:3 - ""Pan jest mężem wojny, Pan - to Jego imię""; Joz 5:14 - ""Jako wódz wojska Pańskiego przybyłem teraz""; 2Krn 20:15 - ""Nie wasza to wojna, lecz Boża""","direct_citations, theological_context",,1415-01-01,Battle of Agincourt - Henry V's victory,MILITARY_CONFLICT,True,France,Battle of Agincourt,,Military_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,7
517184.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; Łk 22:32 - ""Ja się modliłem za ciebie, żeby nie ustała wiara twoja, a ty utwierdzaj braci swoich""; J 21:15-17 - ""Paś baranki moje... Paś owce moje"" | theological_context: 1P 5:2-4 - ""Paście trzodę Bożą... jako wzory dla trzody""; Ef 4:11 - ""On też ustanowił jednych apostołami, innych prorokami, innych pasterzami""","direct_citations, theological_context",,1417-01-01,Election of Pope Martin V as Pope - End of Western Schism,PAPAL_ELECTION,True,Vatican/Rome,Pope Martin V - Papal Election,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
522297.0,"direct_citations: 2Tm 4:6-7 - ""Czas mojego odejścia nadszedł. W dobrych zawodach wystąpiłem""; J 10:11 - ""Dobry pasterz życie swoje oddaje za owce""; Flp 1:23 - ""Mam ochotę odejść i być z Chrystusem""",direct_citations,,1431-12-31,Death of Pope Pope Martin V - End of 14-year papacy,PAPAL_DEATH,True,Vatican/Rome,Pope Martin V - Papal Death,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,3
528141.0,"direct_citations: Mt 16:18-19 - ""Ty jesteś Piotr, i na tej skale zbuduję Kościół mój""; Łk 22:32 - ""Ja się modliłem za ciebie, żeby nie ustała wiara twoja, a ty utwierdzaj braci swoich""; J 21:15-17 - ""Paś baranki moje... Paś owce moje"" | theological_context: 1P 5:2-4 - ""Paście trzodę Bożą... jako wzory dla trzody""; Ef 4:11 - ""On też ustanowił jednych apostołami, innych prorokami, innych pasterzami""","direct_citations, theological_context",,1447-01-01,Election of Pope Nicholas V as Pope - Renaissance patron,PAPAL_ELECTION,True,Vatican/Rome,Pope Nicholas V - Papal Election,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,6
530333.0,"direct_citations: Koh 3:8 - ""Jest czas wojny i czas pokoju""; Ps 144:1 - ""Błogosławiony Pan, skała moja, który ćwiczy ręce moje do walki""; Mt 24:6 - ""Będziecie słyszeć o wojnach i pogłoskach wojennych"" | theological_context: Wj 15:3 - ""Pan jest mężem wojny, Pan - to Jego imię""; Joz 5:14 - ""Jako wódz wojska Pańskiego przybyłem teraz""; 2Krn 20:15 - ""Nie wasza to wojna, lecz Boża""","direct_citations, theological_context",,1453-01-01,Fall of Constantinople - End of Byzantine Empire,MILITARY_CONFLICT,True,Byzantine Empire,Fall of Constantinople,,Military_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,7
531063.0,"direct_citations: 2Tm 4:6-7 - ""Czas mojego odejścia nadszedł. W dobrych zawodach wystąpiłem""; J 10:11 - ""Dobry pasterz życie swoje oddaje za owce""; Flp 1:23 - ""Mam ochotę odejść i być z Chrystusem""",direct_citations,,1455-12-31,Death of Pope Pope Nicholas V - End of 8-year papacy,PAPAL_DEATH,True,Vatican/Rome,Pope Nicholas V - Papal Death,,Ecclesiastical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,3
536177.0,"direct_citations: 1Sm 10:1 - ""Pomazał go Samuel olejem i rzekł: Czyż nie pomazał cię Pan na wodza?""; 1Sm 16:13 - ""Samuel wziął róg z olejem i pomazał go pośród jego braci""; 2Sm 2:4 - ""Przyszli mężowie judzcy i pomazali tam Dawida na króla"" | theological_context: Rz 13:1 - ""Nie ma bowiem władzy, która by nie pochodziła od Boga""; Dn 2:21 - ""On zmienia czasy i okresy, strąca królów i wynosi królów""; Prz 8:15-16 - ""Przeze mnie królują królowie i książęta stanowią prawo"" | prophetic_significance: 2Sm 7:12-13 - ""Utrwalę po tobie potomstwo twoje i utwierdzę królestwo jego""; Ps 2:6 - ""Ja wyznaczyłem mojego króla na Syjonie, świętej górze mojej""","direct_citations, theological_context, prophetic_significance",,1469-01-01,Lord of Florence Lorenzo de' Medici begins reign - Renaissance patron,DYNASTIC_START,True,Florence,Lorenzo de' Medici - Reign Begins,,Historical_Records,AMJD_DYNASTIC_CIVILIZATIONAL_MASTER.csv,10
